feature	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	T33	T34	T35	T36	T37	T38	T39	T40	T41	T42	T43	T44	T45	T46	T47	T48	T49	T50	T51	T52	T53	T54	T55	T56	T57	T58	T59	T60	T61	T62	T63	T64	T65	T66	T67	T68	T69	T70	T71	T72	T73	T74	T75	T76	T77	T78	T79	T80	T81	T82	T83	T84	T85	T86	T87	T88	T89	T90	T91	T92	T93	T94	T95	T96	T97	T98	T99	T100
S28	0.801892772629946	-1.55459256209265	0.978626243800175	0.963606082415106	-0.66856616517197	0.780171076419867	0.84898460740303	-2.16165942793447	0.375382570632002	-0.0333953643325	0.777513700937793	2.5130675753175	0.575164809154079	-1.26334963738606	-1.41131694421879	-0.201616518165396	1.02305129525414	0.434860550761261	-0.560225027147661	-0.527309373651193	-0.850958541325095	-0.894118530705608	1.40371441566325	-0.354280769262788	0.108040236873128	-0.287841215378373	0.729496970129984	1.93571464453161	0.398557775584054	-0.139322191483907	-0.262542044881549	0.536953310405761	0.291926104240137	-1.09413584940055	0.220876676322902	-0.228716063022678	0.637848807218014	0.717425123021261	-0.908167135625528	-0.752456492253087	2.70935973771394	1.43809007326062	0.845711652090946	-0.683058557833617	-0.0847854825545855	-0.863874558000083	-0.0802186318826852	0.153192002885904	0.0921852471679448	1.52966585535094	-0.240009555906936	-0.785188976308263	-0.0857395013535961	-0.285060129190856	0.773062235571152	-0.715968438252991	0.596281545212052	-1.11209903119251	0.657571219007131	-0.438288554062806	1.7312733852153	0.777586750467205	0.625575231607961	-0.902131037998622	0.189747806197162	-0.389438167256194	1.45851538733068	-0.633153152721673	0.984389315493565	-1.04010131420743	-0.554833582560184	0.297014575078095	-0.191896321597849	-0.424546877636262	-1.51406809515859	1.165572287071	-0.978023583443545	-2.39160142079208	1.12385069714916	0.577548377158787	-0.936912535100408	-0.798811854471791	0.576024333786173	-1.09591841353379	0.113298549306545	0.0661224130276302	0.620232891121307	-1.58047565332476	0.899359383895919	-0.102785134368456	-1.17556849067417	0.823855459832097	0.0236820939278585	0.323846168271073	0.242483858353772	1.66125582016798	1.44870661044434	0.0867031394003562	-0.0899324633855247	-0.418055701199304
S29	-1.38848701962188	-1.34754992162224	-0.390955982863553	-2.2053452867379	1.56974457640095	-0.934935679269615	0.334877647916744	0.515925921998727	0.0512083892897497	-0.355583438524574	-0.739026308847714	-0.810539193493885	0.496259495079813	-1.44737447800865	0.549612879603023	0.22744884970918	-0.743467034712294	1.10496218887498	-0.638973571898564	1.07146600505865	1.64393468869835	-0.867873831633385	-2.21122161261216	-0.166950982990349	-1.65631174550382	0.658053617961731	-0.0277869447187327	-0.171024174687885	1.65267106316398	0.492700728680311	0.361655186648797	1.56204238849779	0.421617624995592	1.683830221748	-0.864483748504023	-1.45839146338103	-0.861303427073705	-0.801892893963557	1.45585010952683	0.690341667524607	-2.02935733242094	0.201941007269898	1.03616053213342	0.73723309833819	-0.776015857630148	-0.0535435539080507	0.259709764754531	0.975287786295741	-1.75425927696272	-1.49260613146093	-0.69425088382471	1.35337318442679	0.232135127415126	-0.829275201275834	-0.341663134668573	0.4928176672181	-0.648970467625474	1.0630058910618	0.0435423720977317	1.78951677546406	-1.59187839138514	-1.71840213695942	0.18384831419565	-1.29018738907251	0.240560149957627	0.555319039283618	-0.646667169948672	0.680027367867553	0.35730014276182	-0.767638908086179	0.371020688011662	-0.641945218737069	-0.617967311309342	-0.110835982412804	-0.146940502564739	0.304402205779287	1.78552777712452	0.402209809114427	-0.873348227533932	0.20504348784926	1.67908559277074	-0.879397445334019	0.0178507454137265	0.927352055773675	1.54126438260328	-0.885419456401371	0.0170449061089252	0.1279759875299	-1.01921207863445	0.5927933365209	0.259018068286248	-0.109010547800717	0.012192432057056	-1.7130583038606	-2.87865350670756	-0.429111995025629	-0.0449067896903737	-0.465407805302892	1.56977754583868	1.30548892973501
S30	-0.0448339348709628	0.0967722883392431	0.176794942402116	0.250386935930296	1.11787871986851	-0.826375258548605	1.49376662111716	1.431582911455	-0.962085121887846	0.827472706739463	-0.277506439378794	-1.79828566550362	-2.03848982903698	-0.0113791499560728	0.162185710828934	-0.697890018592404	-0.871852553658424	2.25358060426038	-1.46895133810183	0.0141762785886234	1.04625169658935	0.365162470855607	-0.589207247207659	1.13237076183635	0.339489011287506	-0.0189704135455918	0.0984949522240046	-1.64775603084306	0.817898630938616	0.589722195425717	0.0278712714908327	-0.29524772004214	0.253295270164684	0.814270047888356	-0.891346495442168	0.950697456351287	-0.556159619158727	0.00796925016012299	0.583397990031736	1.38437192644008	0.708802974396743	-0.29900135545731	-0.402774524797551	1.24443775918175	-1.15423087712898	-1.04125165232678	-1.18594729910229	-0.0553221135126329	0.0525093944916581	-1.24989160502741	0.0628821402778818	1.67050081796127	0.719272895085846	-0.464313685292372	-1.68364644771603	0.512842310865944	-1.87039127686459	-0.073253520431593	0.507643248597903	0.730501869132367	-0.170330169247966	0.87539545154332	-0.585964843992176	0.881156657351591	-0.00821591943298211	-1.10213965723929	-0.369361775547594	2.28979126811097	1.27171342595576	1.09061904706576	1.2578252193635	0.091191462709262	0.778565269734594	-1.03403659391696	-0.635409496256373	0.897088470608187	0.947177001322902	0.76862628295781	-0.312049362797909	-1.23749532565446	-1.19588538252249	1.04541577994753	-2.87895514978708	0.679359094420656	-1.5733083968133	-0.071509933598975	0.685882647775845	0.944617571411643	-0.952814024992968	-0.630926356405207	-1.2787447540393	-0.224161545110909	-0.194169329807153	-2.3217388424073	-1.16806073648604	0.283478024704467	-0.480205468207294	-1.07720542664955	0.239347242995446	-0.344109696266892
S31	-0.865921168142655	-2.01745642010208	-1.00118492054831	-0.519528027656701	-0.320100080867292	0.023493143375473	-0.328785756555758	0.548225873953298	-0.957531663422797	0.97215643839911	0.00284352438678268	-1.0932069770994	-1.71382208266816	-1.04687847876384	0.034952562758046	0.735641952372063	-0.919945835432716	1.07352435711412	-1.58637522038106	0.821483289891772	0.785088906699413	0.278623174801916	-1.15966632860429	-1.93946416998834	-1.80703738634366	1.86731327261951	0.752798860742746	-1.0238433068196	-0.396094580335753	1.33324034734377	2.31888703736891	0.0580890980597531	-0.257385498890044	0.518556033536916	-0.576150251965666	0.471110569657039	-0.562878761793528	-1.58838422111782	0.982118362382773	2.22511165013776	-1.08262625174923	0.298076918579639	0.680257968799522	1.17022635582395	-1.28290183996123	-0.415237582645358	-0.523588310182457	-1.70299606801413	0.145060302735993	-1.07990828726157	-1.98591588150002	-0.271740280452122	1.07246417888157	-0.914395799851039	-1.41449505891307	1.53478929889423	0.241530419975021	0.801272965131915	0.271847392797587	0.0413832450670117	-0.445220565799182	-1.59993046933912	-0.248963220070911	0.147161456938648	-0.0568626479395933	-0.966188112773147	0.660641153953574	0.0765446170501396	-1.52210173137382	0.344078545168248	1.20827344207725	-0.263689383442081	1.28553117904386	-0.619543143612813	-0.664351001733256	0.742871225661007	0.542370123011097	0.145379293724853	0.157687996666481	-1.19444449538278	0.132412052019294	-0.515848767143958	-0.0688825042561479	0.146595647213199	-0.882492125834869	-0.596391366373341	-2.94570217457024	0.0119312543936936	0.456962025425151	0.141609710847759	1.4373989066564	1.05189959590635	-1.44201567888157	-0.047235986047164	0.302084519213489	-1.89436678182881	-0.136432661337281	-0.626189908542493	0.848175178036798	0.403681967597023
S32	-1.65305804848276	0.234782792846938	-1.9399781834953	0.225381590532435	1.60978775308278	-0.25723914867334	0.351221318969755	1.71117443277955	-1.54721227995898	1.3018571513633	-0.196057988772352	-0.0664187167846843	0.719551676462403	0.0265717946304088	-0.501024371776858	-0.191271657854495	-0.357345780167123	0.0755379601371812	0.349506408066998	-0.604575111781984	0.879943530786519	-0.0416388947470055	0.609999450114987	-0.956560694234258	-0.237499931244087	1.62649633578257	0.316049644973344	-0.115607262611091	-2.44492448632477	-0.369234362182929	0.00838772130394883	-0.401818605162771	0.306891689039459	0.298869513657723	-0.916805037027664	1.55047131704965	-0.371157391645605	-1.54378940146646	1.56459593129216	1.81465068970494	-0.40267557316954	-0.308081887048573	-0.369452871020554	1.27533062461653	0.522501418116993	-0.857330384932919	-1.31349635306597	0.434855779092564	0.499176738699211	-1.8954511968383	-0.398446242055259	0.914969847544678	-0.0221279654429065	-0.321272592048945	0.176129112942428	0.445753011794606	1.08842035164698	-0.394872075517469	2.64366946991924	-0.539218552895436	-0.649953006528345	-0.267984186551696	0.502425078311155	-2.37236330586061	0.558830181283573	-0.126519666481853	-0.765615214781242	1.14501557451444	-0.113736967976051	-1.26588536802481	1.29637751022596	-0.218573801740065	2.1784910415146	0.925569145452867	0.269713526187216	0.490133626467452	1.6224610705651	1.25081843299389	-0.0619686165241094	-1.22806779238256	0.609517826745284	0.753124256760006	0.790043033779452	1.48943896029568	-1.84564280234658	0.140855653410945	1.58025367702811	-0.667673781416714	-1.00058489179166	0.220890390552581	0.805126640812191	-1.01048097442759	1.35417932190963	-0.449830842358129	-0.850800732950686	-0.298688007078685	1.09785550899408	1.87002504450604	0.159174831601578	-1.45931363138976
S33	-2.61439567957281	-0.834036807727901	-1.83855475651216	-1.0022572823896	0.888406672266137	-1.36389446931587	0.278318715315878	1.02541341422197	0.970335913122923	-0.834822246606663	1.0175295429292	0.871922506245218	-0.907679953534191	0.210081344750356	0.71354770779159	0.0803323954876357	-3.10798082538103	-0.0248847090488145	0.166158361952251	-0.56400901572298	1.13651423130456	-0.522968579001378	-1.10149045157136	1.79647692018603	-0.724450632479444	1.98997745162792	1.44729653580535	-0.971777944164194	-0.787351911184146	0.985415642464156	0.980519090207743	-1.29164647705393	0.509430403553514	0.0694207652540719	-0.321278345810334	-1.99831900724528	-0.507215427478861	-1.557263769811	0.109145765428662	0.487531904528849	-0.989587868870136	-0.806572357269542	2.9039310958596	0.753916345229467	-1.94288653734884	1.10395827075658	-0.831882155958029	-0.100308002378886	-0.611091379733339	-0.476926979981053	-0.335976533147291	1.20286188649399	-0.781969868212822	-0.454949256422073	-0.940210261432004	0.136188910736763	-1.61782698821509	-0.918733149875297	1.3913722011019	1.86381577513526	0.295296013454848	-1.64128234552364	-1.44648279771156	-0.036643982721552	-0.480426128916212	0.198078568535082	-0.0583496698175694	0.308808055110958	0.159819028323006	0.35870820205055	0.0247990972735485	-2.29122451992409	0.735512007294748	0.291203978161862	-0.0322798470320149	-0.485129449234027	0.411722036803932	0.917438144588277	-2.11013376873425	-0.510492601039979	0.819076260147371	-2.5976436800085	-0.458190441650922	1.41586515640747	0.193747301263251	-0.624378941579274	0.209121072983049	-0.729106051254714	-2.20886406321587	0.0381572798337386	-0.830630684731011	-1.35861748178648	-1.23254417231316	-0.204574480494714	-0.619615083951748	-0.590428030309953	-2.07524685365399	-1.44065162593015	-0.623238780601178	-0.00300086067017696
S34	0.278639315944571	-1.20385104531402	-0.506388947044008	-0.678194200823422	1.39392412432471	-0.967893282364665	1.28030722224731	1.70617858372464	-0.154357854033897	0.147333488812647	0.764755181466777	0.846084306507015	0.306827832612725	0.931591886075801	0.786495305070206	0.837631717040648	-0.278393366746705	-0.0998935286654035	-1.25050700181478	0.602062933537352	0.669182689316104	0.242116278542199	0.722311648299772	-1.10356292436864	-0.305611910586293	0.883660143252761	-0.637944304066072	-0.059563613622235	0.533175493031112	0.693878654710507	0.541990605917902	0.201601793583506	-1.28056076338616	2.15220545814573	0.183359701974039	-1.48231983227748	-0.566133893297471	-0.653053031961865	0.85488485022135	0.551956473391613	-0.506334973151844	-1.496533237534	0.419562202758957	0.308988497914289	0.460840867324254	0.393587457766351	-1.70828588293499	-1.32405008607774	0.812908883032272	-1.43960595790699	-0.172386364246122	2.02734483287437	1.83599215289972	-1.23240326659014	-1.20080633998816	1.12812703719618	-0.814201302092367	0.317237266833565	2.21393631742346	0.303284733960084	0.525716751984329	0.967849330397784	0.893969555862196	0.794785661398316	1.85151330131024	-1.25148223117503	0.121386617418669	-0.718034881355333	0.104758438247002	0.84128252433473	1.2843860012604	-0.269794631757324	-0.463830482384802	0.0841021114132645	-0.254663196193416	-0.0552416737816853	0.94307203234154	-0.937047614092039	-0.858936581038702	-0.321147526341087	0.613381831891477	-0.000293092670711974	-0.549488277364917	0.92906288889777	1.46281081897211	-0.722177942882965	-0.874170268112731	-0.505384081357591	-2.77438162521966	0.00360595199927194	0.211784393690999	-0.169516515972952	1.35674631898693	-2.06142121748997	0.119349423019766	0.341438038002848	-1.86584895769563	-1.33944152455109	-0.864497056064485	-1.10065124186136
S35	0.564955017389175	1.03936656278153	-1.78945622798488	-0.385294403749076	0.584635646419724	-1.78197573540833	0.423609540030026	0.826430434977763	-2.64811650898763	0.720356178796362	1.07492485020182	0.161889775466408	-0.34406544816707	0.576617288049053	1.17050007566614	-1.15348517639941	-1.3116584802512	0.946881498370432	0.0210125412841824	0.238070709855306	1.33507276652495	-0.00761234780655944	-0.525398359813246	0.958089545922788	-1.44483350661219	0.74267295772195	0.88776326760033	-0.998739307907569	0.377235232091937	1.76290364515512	-0.520488980366693	-0.5818412783649	1.326359226479	1.29610233765649	-0.899957802107792	0.0706590967267598	-0.784019883867693	-1.125423548093	0.879800290719783	0.142914941134645	-0.772410413700604	-1.30058562118122	0.730172282775016	0.628784049476619	-0.161356998864269	-0.309261905950011	-0.165607190086598	-0.925414661060483	0.281876583667056	-1.89111145766858	-0.644767592393583	1.02495811787881	-0.684806471822866	-1.97851345370242	0.240808299188884	1.39347216931672	-0.866449897932237	0.530536080543293	0.585446154031304	-0.357873463450535	-1.08285585241575	-1.0598536216813	0.659024809381142	0.357089706273281	-0.428241094692644	0.253587542236848	-1.23885372621221	1.2093012307962	-0.802760198498929	-0.388542557596243	0.456153905674736	-0.0708273190193988	1.51809765716358	1.64960815577016	-0.00426051820835477	-0.158215885055002	0.565018016324806	0.417619666479421	-1.17258472465068	1.2581523918945	0.406798124511083	0.289893194268476	1.20452455403396	0.585682511374358	-0.145301561365499	-1.65173548439788	-0.769270331618237	0.318708705066654	-0.388276046665433	0.18170980425741	-1.35773452706708	0.605006172679816	0.773179994916181	-0.0423471907106829	0.861590870371979	-0.915588559769256	1.35588335926512	0.67018995083554	1.936495810774	-1.28884352236773
S36	0.556359366497521	0.596315262819203	1.08497399039786	-1.76281373126134	-0.0742919321423704	-1.3944216914431	2.57306996717961	0.745094835317612	1.01771295894954	-1.24715481650198	-1.46069564939324	-0.325991265256585	-1.11390711552835	-0.330833160807774	2.95024031467393	1.32157503624204	-0.57302868587155	2.00552168250151	-0.683432023555604	1.90107946013017	0.891787479188253	-0.233087634530798	-0.753839806695289	1.68682750020422	0.028401187323227	1.05723968164456	0.809254687987515	-1.40058561017813	-0.0350570163536817	1.11378834535325	0.761343315968854	0.0647675241121292	0.773518956576174	1.34589305964998	0.603663896158847	1.03808662814734	0.0781550012798173	-0.987074740890576	1.61181948453144	1.2230365155029	-0.551490431107876	-2.19093423463357	-0.603880070015601	0.780861633288676	0.217620195851433	0.139362276448495	-0.0979521371449476	-0.409517892458335	0.324725998973999	-0.861545651851587	-0.435938225116134	0.875020035759792	0.514395489792491	-0.236588940356347	-1.61143935064366	1.33911275326309	0.935737887304629	1.60570060604948	0.657723173156122	1.15922188539956	-1.69275354543938	-0.201449575765792	-0.027967668230763	0.972393880386168	0.747178561939653	-1.32101642754995	-1.21268794553281	0.491409559348632	0.7142428073198	1.30135297849571	1.31652666198651	-1.01168412868578	-1.37030360047676	-1.87399844676371	-1.53039021529148	0.289663928903594	1.17246418139711	0.480499400584486	-0.179640508329415	-1.06500044998405	-1.33346668240234	-1.26407906612032	-1.96026916639163	0.737879945354085	0.332698794013687	0.420816194420732	-0.346681481926328	1.16574236056092	-0.509029814393999	1.72681941729853	0.222404217702223	1.96888917756855	1.10478686717097	-1.21534893788896	1.70586968638579	0.349519892187247	-1.74429490183177	2.0090704225845	1.42168942134915	0.19432950511868
S37	-0.185163639513795	-0.976162066341043	-0.439333678360581	-1.13945775471994	0.526450787487452	-0.958100942693798	-0.319747361307859	0.757330696487208	0.493282168377422	-1.54412867654058	-0.957849488950846	-0.696161111202354	-0.588016733981933	-1.09501032505791	-0.173575120352957	-0.591009734123864	-0.0903537778133208	-0.48936104889712	-0.589642162176583	0.231327674461932	0.279880102754269	1.14242031739187	-1.10740321318053	-0.347433522985904	-0.84476474210992	1.11931919149243	-0.488880862508596	-0.191686506883895	-0.869146109858862	1.05230605727194	0.330519816564104	-0.815890053904034	-1.11040866204791	0.561882153116327	-0.98035602652019	-0.184449712807108	0.0203160172314257	-0.999559371359722	0.903723708522391	1.43383437895485	-1.64830264760339	-1.30970425891614	-1.75209687186402	0.29502769082678	-1.80580365109458	-1.41997373172464	-1.25985053206088	1.33284524771404	0.0128876900492241	-0.543051095311802	-0.599936306375974	-0.0870488321994811	-0.359997958010848	-0.350083804933649	-1.15828383180256	-0.0881247974163072	0.853032862468073	-1.36786202018871	0.613450939321329	1.97676684688943	0.431014130564851	0.135899028401426	2.33607793181316	-0.888207172309653	-0.899465154084081	1.19533558685584	-0.786960959038403	0.186640361868933	0.276438003765432	1.15750435468631	0.664763498108455	0.385111759266759	1.36334440878519	-1.25384392143672	0.370514532469347	0.356104597900656	1.00299163398075	-0.0374399496728579	0.190024641173337	-0.350824987593989	0.0132706116796519	0.377139604082014	0.00103431409578535	1.48356374662623	-0.00872169860043073	-1.58872581301458	-1.35573558813949	-1.74447501116425	-2.2718034444525	-0.0234101330315474	-0.85481593806526	1.0939271854793	1.2744855544621	-0.0580230083858004	-1.33991081028937	-1.30735070081995	0.232343304820513	0.196394718709571	1.66544293002178	0.775767653484067
S38	-0.967805540789933	-0.278718385779472	-1.83874313023361	-0.584335040492341	-0.128439237815971	-1.07582232462954	0.274568080010914	-0.495446279710322	-0.605179632706562	-0.705157813479235	-0.633814548256303	-1.42042491527114	-1.13253019025217	-0.456914417577458	1.10046425915233	-0.0682050246699261	-0.27112820822536	-0.639556716698678	-0.468442278245275	1.69710664233389	1.63379383793987	0.564310257116226	-1.17937299516954	1.32998170514015	-1.21142439305007	2.43222364073932	0.612202221434777	-0.674814408322423	-1.19125633103793	1.03763065677442	0.53938121581083	-0.528769267893374	1.15748603186557	1.02761126628851	-0.443390865364337	-0.0668220636676627	-0.272326589646973	-0.569791952598346	0.976016626395608	0.814404079246375	-1.10786440882579	-0.508245311131373	0.208084954402409	1.19068717738604	0.318934801842116	-1.21284736613497	-1.65499423964049	-0.0828829600219593	2.16880497825648	-0.41031207387092	0.330427028109866	1.05511302029929	-0.151956136049406	-1.60776802695058	-2.33407036418441	0.820828385222523	-1.62949981746565	-0.0456725162070183	1.13040477406481	-1.2815202896394	-0.84067078858443	-0.172810005819505	0.251182717210055	0.365744661810954	0.256801440636393	-0.936463800021742	-0.440315396231889	0.0167214391600988	-1.31917554561389	0.982347684008925	0.628503122621606	-1.3553972781794	-0.067186282471955	1.97561548985631	1.93981534498536	-1.18378497804183	0.114589393635568	0.392766445851537	0.0716143268686414	-0.757241208052381	1.12059741764843	-0.110869828651803	1.60457383277748	0.0421927289538075	-1.38771432881125	-0.90816144322991	-0.286141361122732	-1.08863898100989	-0.418458731817735	0.373590116266804	1.15372484254798	-1.14761801915132	1.05129483034934	0.454570301957907	-1.90786355279216	0.385500346068826	-0.502173730545564	-0.711812336085278	0.697924219520014	-0.0296097244097665
S39	0.156338523829265	1.58517789485878	-0.733457842084958	0.540564114552935	-0.704981505091425	-0.203552924283245	-0.770775534417386	-0.876129917787097	1.48560358855588	-0.609941284165317	1.18225023100139	1.10647725527558	0.112744320545875	1.62916501112241	-0.0091529454254976	-1.36057917596502	1.17973928198441	0.0726978432783006	-0.000977099985808388	-1.38355026995418	-1.90228493996088	-0.378628466550549	2.03823675736501	-1.42456114048213	0.590880601616899	-1.6875542203322	-0.524456974429471	0.845741980180109	-0.835029916196116	-0.00815744387927789	-0.944616662089908	-0.002081437313767	0.104330262052995	-1.09632444603208	0.943661042584532	-0.118969268599442	1.81542178034424	0.853044492048248	-1.34569369277577	-1.52810871619187	0.369752360794229	-0.224849101360128	-0.577868072067102	-0.976449870327245	0.859426441421835	1.01640667484886	1.10532280187788	0.295832071803397	-1.10708282946416	0.888098306132483	0.66832290785056	-1.56712893229486	-0.352461937436584	1.80444028702619	-0.405297983769759	-1.28646960332908	0.972514351036539	-0.622940525316771	-1.57282621143411	0.16946861782688	1.22476888368848	-0.535070427057135	0.185334573681404	0.0430995970988958	1.52571285275	0.630050316071968	0.519933406032159	-0.500025337941418	1.55874906352812	0.536776204942382	-0.510378561402345	-0.243683055786383	-1.50234600028777	0.629215335564339	-1.05554041996007	-0.7604223699981	-0.956824597889136	-1.16603302833807	-0.178846135332438	0.260811294971272	-0.811029288517428	-0.994803715785713	0.635620008155663	-0.00321965826217396	0.453053647179726	0.680218666094753	1.19207910330028	-0.42383701872234	0.346357636531078	-0.324315541603295	0.0731424492021526	-0.940342680172167	-0.110415200185905	-0.672973231353535	-0.82211003218974	-1.435268229921	-0.159613387179459	-0.826399435467414	-0.728698575388958	0.117096380263417
S40	-0.241625346758174	-1.10795446619978	-0.62096336049669	-2.08012811290073	0.893168767210938	-0.906494066900313	-0.195200393839218	0.808537818949787	-0.102509136793035	1.74075970336076	-1.03926610317879	-0.96435756971267	0.275569916314253	-0.178967614746046	9.37598749509716e-05	0.588484270584718	-0.60381303033465	1.23800210495447	-1.18458736428692	-0.493763751273947	1.74600716295322	0.506777453318957	-0.669074758254825	0.630733111373828	-1.0080256392676	0.786300676230317	0.599239496441854	1.26182213267117	-0.396515211009368	-0.0476055350219954	-0.434031540994269	-1.09821526671755	0.339100725979819	0.520252765980586	-0.685255401296461	-0.183003665043001	-0.459721045352639	-1.04120607573601	1.338909663005	1.60463101470213	-1.88099927700158	1.33269162076652	0.197079411905074	0.756662466356079	0.326346161030296	0.515078153892413	-0.180081372907237	-1.09097067202545	0.246925094642237	-0.0416232579244298	-0.323114844232798	0.464442746143763	-0.751435792069372	-1.69157841168959	-0.020926280686488	0.792270157342171	0.573257444545311	1.9445216439447	0.779888408048857	-0.0417908611948152	-1.31633286273467	-1.84800314763023	0.480367001961966	0.546886429221476	-0.464261970890264	0.197673494427328	-0.225279615717659	0.952868583074019	-0.232293066471341	0.637790940674851	0.09698565052949	0.839897957897917	-1.40328654759812	-0.893388198539485	-0.213956782414535	1.09633098797005	1.20175998448371	-0.109242185597757	-2.01066057894779	-1.04895481838001	0.550376761273973	0.996251455897706	-0.108448761415097	1.00637332707843	-0.984014663693032	0.00330633186959209	-0.054455507971332	0.381850296691446	0.264961539693659	-0.387519415370078	0.247765006086546	1.51976762032143	1.61277365011882	0.218034587137169	1.44782278773165	-0.151072692331802	-0.517332517928873	0.478817393869622	0.460672582868893	1.51585156286928
S41	-1.55041112008832	1.80853184905131	-0.484234289856094	0.174317730071725	0.73395054104013	-1.69774367278538	0.975732596614592	0.813719915362057	0.134013487766257	-1.03076592016981	-0.488747246565994	-0.471237198032407	-0.828206546873975	-0.190511209280995	0.810477043476469	0.283434177218542	-0.0665722193550717	2.06655537373635	-0.414461796119493	1.5996952132685	0.254823158151305	2.91725628497284	-1.31563844442699	-1.83746246339689	-0.520511712328778	1.39363268569178	0.321254501512876	-0.198250240335294	-0.825416005720676	-0.895615714154646	-0.384395797792294	0.976041157212688	-1.83495207947777	1.01167117465953	-0.327427413651982	0.200529583495547	-0.799289833075176	-0.833559603145101	0.564440162082671	0.732548135315376	-1.12755475291656	1.16634902519907	-0.552597309918729	1.18004639956001	-0.438332426866884	-1.52694504478837	0.153614714894667	-1.14949177508954	-0.0542773192901425	-1.50629774426175	-0.831938446755617	1.23298560093645	0.706628147443127	-0.802780841280197	-1.57218144167792	0.899627408316168	-1.76975379477414	-0.822439612341351	1.6224933613367	-0.32343495618531	-0.537165334328563	0.290995911553231	-1.06351809801743	0.57467713582653	-0.585571364230102	-0.609780671367961	-0.939215808186162	0.760071182151659	-0.8409594014024	-0.575657372961506	1.50711831697549	1.99338856614482	0.962888493405097	-0.0453336780122462	-0.590077870681132	-1.12962546800585	0.833903636559148	1.53664269779519	-1.0026181514144	-0.772968209979982	0.973903618615525	0.978727764593878	2.08483483583489	0.938111778000473	-1.36922171705311	-0.247216690921436	-0.0392943988005527	0.101773851772141	-0.982711059453979	1.93546223136404	-0.713595869154314	-0.00512914058498254	1.1699341040519	-1.0541538078526	-0.863127199005172	-0.430202435695374	-1.41063454349686	0.695954149050477	0.0523501205542624	0.384300697587462
S42	0.862157168481773	-0.569985111937022	1.83646605842759	1.67106347292454	0.66277219201714	0.732286632483814	-0.398083913454762	-1.35947070184692	-0.316259637256661	-1.4026090798134	0.250527586937423	0.603669308825601	1.78937790932947	0.340893290432529	-0.0291026310255756	0.123083085409757	0.953571481723097	-0.438117191230901	0.888700877784869	-0.363116688808578	-0.350641823763652	-0.286154885711056	-0.133726974409156	-0.0653891630355615	1.34943156446341	-0.214080977752897	-0.534916321802651	1.70112053623963	1.0637521731347	0.0273556137193738	0.514508637964969	0.112448593883218	0.186542829230176	-0.159119866795027	0.515121094528299	-0.931231519592894	0.0512678168521203	1.40294977697525	-0.296154629695735	-1.11668612512978	1.60114050983318	-0.135770894635869	-0.789114995886589	-1.70570648208969	0.540640489698925	0.417295892416873	1.7447453998857	-0.399422802506315	-0.36825324535818	1.38120336078835	0.46337196546014	-0.926949945565179	-0.760788430569086	1.25132832502248	1.30616399520862	-1.26625721061608	0.294514097226886	-0.136301903011144	-1.89174204807292	-0.161553253246362	0.399603674435705	0.991196375117277	-1.27153795588932	-1.22986245660679	-0.956113291534058	-0.29222981958475	0.551765502161864	-0.809612756527869	0.646433512533413	-0.931859824484887	-0.519663653683584	2.52487951922942	-1.38170975894125	2.51621386128876	1.63835397946641	-1.50901849606688	-0.132721473669553	-1.03913012236117	1.1020170621872	1.0452740876881	-0.873076591337808	-0.0873869272275022	1.32459479861528	-0.226770660635084	0.675495368686433	0.113394826884621	-0.253762500398367	-1.00949472903789	1.07062449711622	-1.79324297773833	1.81442872992499	0.977957239202025	1.33691709613286	0.853869344590084	-0.340197134777672	0.444815847549769	-0.00131508134537417	0.1142905068752	0.319164082609178	-0.73951398142643
