feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T53	E1	CRC	-0.00124525306683084	0.00264068894441597	104	83	0.63824537322935	0.894635676993021
T55	E1	CRC	-0.00139297987403374	0.00174044821181865	104	13	0.425364200761715	0.894635676993021
T60	E1	CRC	0.00087166310657067	0.00154564362873449	104	87	0.574027198484441	0.894635676993021
T61	E1	CRC	0.00166260410865608	0.00299087779642804	104	94	0.579502243176998	0.894635676993021
T69	E1	CRC	-0.000883248197227606	0.00131026694817659	104	83	0.501773919866963	0.894635676993021
T70	E1	CRC	0.000408785749295435	0.000592304371563058	104	23	0.49165993873655	0.894635676993021
T79	E1	CRC	-0.00088241374220531	0.00137842551827797	104	71	0.523503593064383	0.894635676993021
T84	E1	CRC	0.000804395682786943	0.00113712275021297	104	30	0.480933779006958	0.894635676993021
T86	E1	CRC	-0.000482767796538684	0.000844104414328221	104	93	0.568628378812852	0.894635676993021
T90	E1	CRC	0.000459816909611697	0.000661217249704633	104	43	0.488379873153704	0.894635676993021
T93	E1	CRC	-0.000332124454536121	0.000697197809415368	104	91	0.634829326583699	0.894635676993021
T95	E1	CRC	-0.00030844340732522	0.000640123987892652	104	92	0.630945152609884	0.894635676993021
T97	E1	CRC	-0.000442448485255358	0.000698289671050469	104	58	0.527748801897945	0.894635676993021
T99	E1	CRC	0.00022555820254116	0.000475254657009329	104	32	0.636083145422418	0.894635676993021
T48	E1	CRC	0.000808302932214833	0.00194102583915766	104	97	0.677969777356835	0.907013621058468
T27	E1	CRC	0.00194064867483568	0.00508013498965978	104	99	0.703250669935761	0.912302608390408
T38	E1	CRC	-0.000224557745244265	0.000652928514656976	104	14	0.731611465672063	0.912302608390408
T40	E1	CRC	0.000902550314018837	0.0028923879454137	104	95	0.755644584727409	0.912302608390408
T44	E1	CRC	-0.00135844002621104	0.00394791897666527	104	26	0.731486841491462	0.912302608390408
T58	E1	CRC	0.000876786476787756	0.00240535770230726	104	35	0.716228858110394	0.912302608390408
T63	E1	CRC	-0.000701124896251837	0.00193994143571327	104	23	0.718536419646175	0.912302608390408
T66	E1	CRC	-0.00125014839310567	0.00374877538921712	104	58	0.739455180528422	0.912302608390408
T73	E1	CRC	-1.38115353935628e-05	4.30189641936345e-05	104	14	0.748824173311018	0.912302608390408
T3	E1	CRC	-0.002311161815456	0.00775146932501482	104	93	0.766189155510027	0.913888269825212
T21	E1	CRC	-0.000525447727542243	0.00230506439566892	104	77	0.820138647491519	0.949135086655914
T37	E1	CRC	-0.00160995963580637	0.00724129026391377	104	80	0.824501186387965	0.949135086655914
T77	E1	CRC	-0.000178694143148206	0.000757088922847622	104	92	0.813884277497951	0.949135086655914
T12	E1	CRC	-0.00234844406025699	0.0117522609266715	104	96	0.842012068236347	0.955201599083317
T62	E1	CRC	0.00047683885533916	0.00249926515286908	104	82	0.849068088074059	0.955201599083317
T92	E1	CRC	-0.000131670009274706	0.000759889569662238	104	43	0.862778519312753	0.959719925977107
T14	E1	CRC	0.000164105490835946	0.00118273023107316	104	64	0.889920161615413	0.968154901098086
T28	E1	CRC	-0.000918650002470312	0.00635347591358545	104	94	0.885319789398615	0.968154901098086
T39	E1	CRC	0.000563116681450546	0.00477393552147138	104	95	0.906334105371663	0.975294309041246
T2	E1	CRC	0.00170723323423285	0.0243453276619837	104	86	0.94423091111644	0.983988002110816
T18	E1	CRC	0.00078400284445521	0.0109655041962289	104	48	0.943142054505323	0.983988002110816
T26	E1	CRC	0.000668377761303331	0.00744341945854318	104	97	0.92862664388723	0.983988002110816
T6	E1	CRC	0.000151793143291572	0.00974590719190816	104	104	0.987603822573982	0.987937385206568
T57	E1	CRC	-5.65404741069069e-05	0.00147908830416767	104	102	0.969581753293757	0.987937385206568
T71	E1	CRC	4.5682730170803e-06	8.67000044691709e-05	104	4	0.958081505473647	0.987937385206568
T96	E1	CRC	8.9118398931754e-06	0.000588010062785181	104	71	0.987937385206568	0.987937385206568
